sku,description,short_description,imp_desc
QCMBB000133,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core</li></ul>
"
OPMBNTF0252,"<ul><li>16MP primary camera</li>
 <li>8MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) Display</li>
 <li>1920 x 1080 pixels resolution</li>
<li>Android Marshmallow 6.0.1 operating system </li>
<li>3000 mAh lithium-polymer battery </li></ul>","<ul><li>16MP primary camera</li>
 <li>8MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) Display</li>
 <li>1920 x 1080 pixels resolution</li>
<li>Android Marshmallow 6.0.1 operating system </li>
<li>3000 mAh lithium-polymer battery </li></ul>","<ul><li>16MP primary camera</li>
 <li>8MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) Display</li>
 <li>1920 x 1080 pixels resolution</li>
<li>Android Marshmallow 6.0.1 operating system </li>
<li>3000 mAh lithium-polymer battery </li></ul>"
QCMBB000098,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
OPMBNTF0145,"<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.2-inch (13.2 centimeters) Display </li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.3GHz Mediatek MT6753 octa core processor</li>
<li>2900mAH lithium-ion battery </li></ul>","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.2-inch (13.2 centimeters) Display </li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.3GHz Mediatek MT6753 octa core processor</li>
<li>2900mAH lithium-ion battery </li></ul>","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.2-inch (13.2 centimeters) Display </li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v5.1 Lollipop operating system</li>
<li>1.3GHz Mediatek MT6753 octa core processor</li>
<li>2900mAH lithium-ion battery </li></ul>"
OPMBNTF0036,"<ul><li>5.7 inch Quad HD Display </li>
<li>21MP Rear Camera  </li>
<li>8MP Front Camera </li>
<li>3100 mAh Li-Ion Polymer Battery </li>
<li>Qualcomm Snapdragon 820 Quad Core 2.15GHz Processor </li></ul>","<ul><li>5.7 inch Quad HD Display </li>
<li>21MP Rear Camera  </li>
<li>8MP Front Camera </li>
<li>3100 mAh Li-Ion Polymer Battery </li>
<li>Qualcomm Snapdragon 820 Quad Core 2.15GHz Processor </li></ul>","<ul><li>5.7 inch Quad HD Display </li>
<li>21MP Rear Camera  </li>
<li>8MP Front Camera </li>
<li>3100 mAh Li-Ion Polymer Battery </li>
<li>Qualcomm Snapdragon 820 Quad Core 2.15GHz Processor </li></ul>"
OPMBNTF0051,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>"
OPMBNTF0034,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution </li>
<li>Android v6.0.1 Marshmallow operating system</li> 
<li>1.6GHz Qualcomm Snapdragon 400 quad core processor</li>
<li>2700mAH lithium-ion battery</li></ul>"
OPMBNTF0583,"<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2230 mAh Battery</li>
<li>Qualcomm snapdragon 410 Processor</li></ul>"
QCMBB000016,"<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000012,"<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000087,"<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1440 x 2560 pixels</li>
<li>OS - Android 5.1.1</li>
<li>Processor - 1.8GHz hexa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1440 x 2560 pixels</li>
<li>OS - Android 5.1.1</li>
<li>Processor - 1.8GHz hexa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1440 x 2560 pixels</li>
<li>OS - Android 5.1.1</li>
<li>Processor - 1.8GHz hexa-core</li></ul>
"
OPMBNTF0049,"<ul><li>Snapdragon 625 processor</li>
<li>32GB internal storage.</li>
<li>4100 mAh battery.</li>
<li>13 M.Pixels rear & 5 M.Pixels selfie.</li>
<li>5.5 inch screen.</li>
<li>Dual SIM (Micro SIM/ Nano SIM)</li>
<li>Android OS, v6.0 (Marshmallow)</li></ul>","<ul><li>Snapdragon 625 processor</li>
<li>32GB internal storage.</li>
<li>4100 mAh battery.</li>
<li>13 M.Pixels rear & 5 M.Pixels selfie.</li>
<li>5.5 inch screen.</li>
<li>Dual SIM (Micro SIM/ Nano SIM)</li>
<li>Android OS, v6.0 (Marshmallow)</li></ul>","<ul><li>Snapdragon 625 processor</li>
<li>32GB internal storage.</li>
<li>4100 mAh battery.</li>
<li>13 M.Pixels rear & 5 M.Pixels selfie.</li>
<li>5.5 inch screen.</li>
<li>Dual SIM (Micro SIM/ Nano SIM)</li>
<li>Android OS, v6.0 (Marshmallow)</li></ul>"
OPMBNTF0320,"<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
"
OPMBNTF0584,"<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
","<ul><li>5.15 inch Full HD Display</li>
<li>16MP Rear Camera </li>
<li>4MP Front Camera</li>
<li>3000 mAh Li-Ion Polymer Battery</li>
<li>Snapdragon 820 Kryo Processor</li></ul>
"
NEWMOB00131,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>"
NEWMOB00132,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5-inch Display  </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4.4 KitKat operating system</li>
<li>1.7GHz octa core processor</li>
<li>2000mAH lithium-polymer battery</li></ul>"
OPMBNTF0202,"<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.00 inch</li>
<li>Processor - 1.3GHz dual-core</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-640x1136pixels</li>
<li>OS -iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
OPMBNTF0272,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-750x1334 pixels</li>
<li>OS - iOS 9</li>
<li>Rear Camera - 12 megapixel</li>
<li>Battery  - 1715 mAh  </li></ul>
"
OPMBNTF0122,"<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>","<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>","<ul><li>16 GB ROM</li>
<li>5.5 inch Retina HD Display</li>
<li>12MP Rear Camera | 5MP Front Camera</li>
<li>Li-Ion Battery</li>
<li>Apple A9 64-bit processor</li>
<li>Embedded M9 Motion Co-processor</li></ul>"
QCMBB000171,"<ul><li>8MP primary camera </li>
<li>5MP front facing camera with LED flash</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.2GHz Qualcomm Snapdragon quad core processor</li>
<li>2500mAH battery</li></ul>
","<ul><li>8MP primary camera </li>
<li>5MP front facing camera with LED flash</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.2GHz Qualcomm Snapdragon quad core processor</li>
<li>2500mAH battery</li></ul>
","<ul><li>8MP primary camera </li>
<li>5MP front facing camera with LED flash</li>
<li>5.5-inch Display</li>
 <li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.2GHz Qualcomm Snapdragon quad core processor</li>
<li>2500mAH battery</li></ul>
"
OPMBNTF0110,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
"
QCMBB000155,"<ul><li>Display - 3.00 inch</li>
<li>Processor - 1GHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 4.1.2</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
","<ul><li>Display - 3.00 inch</li>
<li>Processor - 1GHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 4.1.2</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
","<ul><li>Display - 3.00 inch</li>
<li>Processor - 1GHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 4.1.2</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
"
QCMBB000161,"<ul><li>4 inch WVGA Display</li>
<li>2MP Rear Camera</li>
<li>1500 mAh Li-Ion Battery</li>
<li>Cortex-A5 Processor</li></ul>","<ul><li>4 inch WVGA Display</li>
<li>2MP Rear Camera</li>
<li>1500 mAh Li-Ion Battery</li>
<li>Cortex-A5 Processor</li></ul>","<ul><li>4 inch WVGA Display</li>
<li>2MP Rear Camera</li>
<li>1500 mAh Li-Ion Battery</li>
<li>Cortex-A5 Processor</li></ul>"
NEWMOB00143,"<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
"
NEWMOB00141,"<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>"
NEWMOB00343,"<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>"
NEWMOB00142,"<ul><li>Display - 2.8V</li>
<li>Wireless FM radio</li>
<li>FM Recording</li>
<li>1800mAh Li-ion Battery</li></ul>
","<ul><li>Display - 2.8V</li>
<li>Wireless FM radio</li>
<li>FM Recording</li>
<li>1800mAh Li-ion Battery</li></ul>
","<ul><li>Display - 2.8V</li>
<li>Wireless FM radio</li>
<li>FM Recording</li>
<li>1800mAh Li-ion Battery</li></ul>
"
NEWMOB00140,"<ul><li>1000 mAh Li-ion battery</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>Auto call recording</li></ul>
","<ul><li>1000 mAh Li-ion battery</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>Auto call recording</li></ul>
","<ul><li>1000 mAh Li-ion battery</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>Auto call recording</li></ul>
"
NEWMOB00342,"<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>","<ul><li>2.8 inches Display</li> 
<li>240 x 320 px display</li>
<li>1.3 MP Rear Camera</li>
<li>FM Radio with recording</li>
<li>1800 mAh Battery</li></ul>"
NEWMOB00139,"<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>"
NEWMOB00344,"<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>","<ul><li>1800mAh Li-ion Battery</li>
<li>Resolution - 240x320 px</li>
<li>Wireless FM Radio with Schedule FM Recording</li>
<li>6.1cm (2.4”) QVGA Display </li>
<li>1.3 MP Primay Camera</li></ul>"
OPMBNTF0235,"<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2400 mAh Li-Polymer Battery</li>
<li>Mediatek MT6735 Quad Core 1.3GHz Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2400 mAh Li-Polymer Battery</li>
<li>Mediatek MT6735 Quad Core 1.3GHz Processor</li></ul>","<ul><li>5 inch HD Display</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2400 mAh Li-Polymer Battery</li>
<li>Mediatek MT6735 Quad Core 1.3GHz Processor</li></ul>"
OPMBNTF0204,"<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>","<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>","<ul><li>13 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>4.5 inch Display</li>
<li>13MP Rear Camera | 2MP Front Camera</li>
<li>3450 mAh Battery</li>
<li>Qualcomm Snapdragon 801 Processor</li></ul>"
QCMBB000178,"<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
","<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
","<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
"
NEWMOB00296,"<ul><li>Display - 5.00 inch</li>
<li>Processor-2.5GHz octa-core</li>
<li>Front Camera - 8 Megapixel</li>
<li>Resolution - 1080 x 1920 pixels </li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-2.5GHz octa-core</li>
<li>Front Camera - 8 Megapixel</li>
<li>Resolution - 1080 x 1920 pixels </li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor-2.5GHz octa-core</li>
<li>Front Camera - 8 Megapixel</li>
<li>Resolution - 1080 x 1920 pixels </li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
